window_id,method,n_true_nodes,candidate_pool_size,mrr,precision@5,recall@5,hit@5,ndcg@5,precision@10,recall@10,hit@10,ndcg@10
0,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
0,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
0,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
0,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
1,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
1,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
1,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
1,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
2,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
2,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
2,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
2,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
3,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
3,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
3,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
3,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
4,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
4,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
4,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
4,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
5,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
5,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
5,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
5,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
6,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
6,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
6,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
6,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
7,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
7,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
7,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
7,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
8,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
8,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
8,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
8,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
9,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
9,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
9,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
9,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
10,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
10,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
10,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
10,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
11,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
11,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
11,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
11,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
12,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
12,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
12,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
12,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
13,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
13,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
13,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
13,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
14,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
14,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
14,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
14,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
15,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
15,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
15,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
15,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
16,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
16,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
16,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
16,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
17,degree,1,121,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pagerank,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,classical_diffusion,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,quantum_inspired,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
18,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
18,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
18,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
19,degree,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
19,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
19,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
20,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
20,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
20,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
20,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
21,degree,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,pagerank,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,classical_diffusion,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,quantum_inspired,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
22,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
22,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
22,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
23,degree,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,pagerank,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,classical_diffusion,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,quantum_inspired,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,degree,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
24,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
24,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
25,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
25,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
25,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
25,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
26,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
26,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
26,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
26,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
27,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
27,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
27,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
27,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
28,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
28,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
28,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
28,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
29,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
29,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
29,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
29,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
30,degree,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
30,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
30,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
31,degree,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,pagerank,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,classical_diffusion,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,quantum_inspired,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,degree,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
32,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
32,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
33,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
33,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
33,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
33,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
34,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
34,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
34,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
34,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
35,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
35,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
35,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
35,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
36,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
36,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
36,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
36,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
37,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
37,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
37,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
37,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
38,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
38,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
38,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
38,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
39,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
39,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
39,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
39,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
40,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
40,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
40,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
40,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
41,degree,3,123,1.0,0.6,1.0,1.0,1.0,0.3,1.0,1.0,1.0
41,pagerank,3,123,1.0,0.6,1.0,1.0,1.0,0.3,1.0,1.0,1.0
41,classical_diffusion,3,123,1.0,0.6,1.0,1.0,1.0,0.3,1.0,1.0,1.0
41,quantum_inspired,3,123,1.0,0.6,1.0,1.0,1.0,0.3,1.0,1.0,1.0
42,degree,4,124,1.0,0.2,0.25,1.0,0.3903800499921017,0.1,0.25,1.0,0.3903800499921017
42,pagerank,4,124,1.0,0.8,1.0,1.0,1.0,0.4,1.0,1.0,1.0
42,classical_diffusion,4,124,1.0,0.8,1.0,1.0,1.0,0.4,1.0,1.0,1.0
42,quantum_inspired,4,124,1.0,0.8,1.0,1.0,1.0,0.4,1.0,1.0,1.0
43,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
43,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
43,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
43,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
44,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
44,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
44,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
44,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
45,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
45,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
45,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
45,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
46,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
46,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
46,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
46,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
47,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
47,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
47,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
47,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
48,degree,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
48,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
48,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
49,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
49,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
49,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
49,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
50,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
50,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
50,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
50,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
51,degree,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
51,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
51,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
52,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
52,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
52,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
52,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
53,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
53,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
53,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
53,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
54,degree,1,121,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
54,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
54,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
55,degree,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
55,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
55,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
56,degree,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
56,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
56,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
57,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
57,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
57,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
57,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
58,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
58,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
58,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
58,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
59,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
59,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
59,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
59,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
60,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
60,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
60,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
60,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
61,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
61,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
61,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
61,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
62,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
62,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
62,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
62,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
63,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
63,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
63,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
63,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
64,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
64,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
64,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
64,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
65,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
65,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
65,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
65,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
66,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
66,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
66,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
66,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
67,degree,1,121,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
67,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
67,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
68,degree,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
68,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
68,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
68,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
69,degree,1,121,0.3333333333333333,0.2,1.0,1.0,0.5,0.1,1.0,1.0,0.5
69,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
69,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
69,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
70,degree,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
70,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
70,quantum_inspired,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
71,degree,1,121,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,pagerank,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
71,classical_diffusion,1,121,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0
